file_id	emotion	raw_text	normalized_text	speaker_id	gender	age
MK0_sadness_45.wav	sadness	Postanowiłem wynająć samochód na wakacje.	postanowiłem wynająć samochód na wakacje	        MK0	female	23
MK0_fear_50.wav	fear	W muzeum można zobaczyć szkielet dinozaura.	w muzeum można zobaczyć szkielet dinozaura	        MK0	female	23
IC0_sadness_47.wav	sadness	Król był bardzo sprawiedliwym człowiekiem.	król był bardzo sprawiedliwym człowiekiem	        IC0	female	28
WR0_happiness_23.wav	happiness	Woda w basenie jest bardzo ciepła.	woda w basenie jest bardzo ciepła	        WR0	male	23
TP0_neutral_16.wav	neutral	Racja, ten pomysł jest najlepszy.	racja ten pomysł jest najlepszy	        TP0	male	26
KS0_happiness_43.wav	happiness	Niania odegrała w moim życiu ważną rolę.	niania odegrała w moim życiu ważną rolę	        KS0	male	23
EB0_fear_90.wav	fear	Chorał gregoriański jest wykonywany podczas uroczystych nabożeństw.	chorał gregoriański jest wykonywany podczas uroczystych nabożeństw	        EB0	female	27
KS0_happiness_57.wav	happiness	Jedz inaczej aby polepszyć swoje zdrowie.	jedz inaczej aby polepszyć swoje zdrowie	        KS0	male	23
EB0_fear_84.wav	fear	Kontrświadczenie za udzieloną pożyczkę było bardzo wysokie.	kontrświadczenie za udzieloną pożyczkę było bardzo wysokie	        EB0	female	27
IC0_sadness_53.wav	sadness	Kitel to strój, który noszą lekarze.	kitel to strój który noszą lekarze	        IC0	female	28
WR0_happiness_37.wav	happiness	Relaksujące piosnki poprawiają nastrój.	relaksujące piosnki poprawiają nastrój	        WR0	male	23
MK0_sadness_51.wav	sadness	Strzelec to znak zodiaku następujący po Skorpionie.	strzelec to znak zodiaku następujący po skorpionie	        MK0	female	23
MK0_fear_44.wav	fear	Tęsknota to uczucie, które każdy z nas zna.	tęsknota to uczucie które każdy z nas zna	        MK0	female	23
KS0_surprised_89.wav	surprised	Dopełniacz jest jednym z przypadków gramatycznych w języku polskim.	dopełniacz jest jednym z przypadków gramatycznych w języku polskim	        KS0	male	23
MK0_sadness_79.wav	sadness	Mleko jest źródłem wapnia i innych składników odżywczych.	mleko jest źródłem wapnia i innych składników odżywczych	        MK0	female	23
MK0_fear_78.wav	fear	Moim ulubionym sosem do pizzy jest sos czosnkowy.	moim ulubionym sosem do pizzy jest sos czosnkowy	        MK0	female	23
EB0_happiness_10.wav	happiness	Kupiłem nową szafę do sypialni.	kupiłem nową szafę do sypialni	        EB0	female	27
KS0_neutral_78.wav	neutral	Moim ulubionym sosem do pizzy jest sos czosnkowy.	moim ulubionym sosem do pizzy jest sos czosnkowy	        KS0	male	23
EB0_sadness_7.wav	sadness	Życie jest pełne niespodzianek.	życie jest pełne niespodzianek	        EB0	female	27
IC0_anger_88.wav	anger	Jabłko jest bogatym źródłem witamin i składników odżywczych.	jabłko jest bogatym źródłem witamin i składników odżywczych	        IC0	female	28
EB0_anger_19.wav	anger	W wolnym czasie lubię czytać książki.	w wolnym czasie lubię czytać książki	        EB0	female	27
MK0_sadness_4.wav	sadness	Dzieci muszą dużo jeść.	dzieci muszą dużo jeść	        MK0	female	23
TP0_fear_34.wav	fear	Pan Janek jest naszym nowym sąsiadem.	pan janek jest naszym nowym sąsiadem	        TP0	male	26
SM0_fear_3.wav	fear	Chodźmy w tango.	chodźmy w tango	        SM0	male	24
KS0_neutral_44.wav	neutral	Tęsknota to uczucie, które każdy z nas zna.	tęsknota to uczucie które każdy z nas zna	        KS0	male	23
WR0_sadness_66.wav	sadness	Rtęć jest jednym z pierwiastków chemicznych.	rtęć jest jednym z pierwiastków chemicznych	        WR0	male	23
EB0_anger_31.wav	anger	Dokarmcie koty wychodząc z domu.	dokarmcie koty wychodząc z domu	        EB0	female	27
KS0_neutral_50.wav	neutral	W muzeum można zobaczyć szkielet dinozaura.	w muzeum można zobaczyć szkielet dinozaura	        KS0	male	23
WR0_sadness_72.wav	sadness	Bastion był kiedyś ważnym elementem obrony miasta.	bastion był kiedyś ważnym elementem obrony miasta	        WR0	male	23
EB0_happiness_38.wav	happiness	„Ród smoka” to serial telewizyjny.	„ród smoka” to serial telewizyjny	        EB0	female	27
EB0_anger_25.wav	anger	Gorzka czekolada jest idealna na deser.	gorzka czekolada jest idealna na deser	        EB0	female	27
TP0_fear_20.wav	fear	Zima to czas jeżdżenia na sankach.	zima to czas jeżdżenia na sankach	        TP0	male	26
KS0_fear_71.wav	fear	Baza wojskowa jest strategicznym punktem dla armii.	baza wojskowa jest strategicznym punktem dla armii	        KS0	male	23
MP0_anger_36.wav	anger	Ten pomysł trąci brakiem realizmu.	ten pomysł trąci brakiem realizmu	        MP0	male	24
KD0_anger_15.wav	anger	Sporadycznie chodzę na siłownię.	sporadycznie chodzę na siłownię	        KD0	female	28
KS0_fear_65.wav	fear	Podczas remontu odkryliśmy starodawny mur.	podczas remontu odkryliśmy starodawny mur	        KS0	male	23
EB0_surprised_19.wav	surprised	W wolnym czasie lubię czytać książki.	w wolnym czasie lubię czytać książki	        EB0	female	27
SM0_neutral_23.wav	neutral	Woda w basenie jest bardzo ciepła.	woda w basenie jest bardzo ciepła	        SM0	male	24
EB0_surprised_31.wav	surprised	Dokarmcie koty wychodząc z domu.	dokarmcie koty wychodząc z domu	        EB0	female	27
KS0_neutral_87.wav	neutral	Na targach rzemieślniczych można zobaczyć wiele unikatowych produktów.	na targach rzemieślniczych można zobaczyć wiele unikatowych produktów	        KS0	male	23
IC0_anger_63.wav	anger	Moja wizja na przyszłość jest jasna i wyraźna.	moja wizja na przyszłość jest jasna i wyraźna	        IC0	female	28
IC0_anger_77.wav	anger	Marzec kojarzy się z wiosennymi promieniami słońca.	marzec kojarzy się z wiosennymi promieniami słońca	        IC0	female	28
KD0_sadness_17.wav	sadness	Chcę przeczytać ten artykuł jeszcze raz.	chcę przeczytać ten artykuł jeszcze raz	        KD0	female	28
MK0_happiness_9.wav	happiness	Piłka nożna to moja pasja.	piłka nożna to moja pasja	        MK0	female	23
KS0_fear_59.wav	fear	Kupiłem nowy słownik języka hiszpańskiego.	kupiłem nowy słownik języka hiszpańskiego	        KS0	male	23
EB0_surprised_25.wav	surprised	Gorzka czekolada jest idealna na deser.	gorzka czekolada jest idealna na deser	        EB0	female	27
SM0_neutral_37.wav	neutral	Relaksujące piosnki poprawiają nastrój.	relaksujące piosnki poprawiają nastrój	        SM0	male	24
KD0_anger_29.wav	anger	W październiku zaczyna się jesień.	w październiku zaczyna się jesień	        KD0	female	28
SM0_surprised_55.wav	surprised	Chodzę do szkoły prawie codziennie.	chodzę do szkoły prawie codziennie	        SM0	male	24
MK0_anger_85.wav	anger	W bankach można założyć konto osobiste, oszczędnościowe lub kredytowe.	w bankach można założyć konto osobiste oszczędnościowe lub kredytowe	        MK0	female	23
WR0_neutral_28.wav	neutral	Podczas medytacji można wejść w trans.	podczas medytacji można wejść w trans	        WR0	male	23
TP0_surprised_59.wav	surprised	Kupiłem nowy słownik języka hiszpańskiego.	kupiłem nowy słownik języka hiszpańskiego	        TP0	male	26
SM0_fear_28.wav	fear	Podczas medytacji można wejść w trans.	podczas medytacji można wejść w trans	        SM0	male	24
TP0_happiness_87.wav	happiness	Na targach rzemieślniczych można zobaczyć wiele unikatowych produktów.	na targach rzemieślniczych można zobaczyć wiele unikatowych produktów	        TP0	male	26
SM0_surprised_41.wav	surprised	W parku rośnie ogromne drzewo.	w parku rośnie ogromne drzewo	        SM0	male	24
SM0_sadness_86.wav	sadness	Myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu.	myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu	        SM0	male	24
MK0_happiness_81.wav	happiness	W lipcu wyjeżdżam z rodziną na wakacje nad morze.	w lipcu wyjeżdżam z rodziną na wakacje nad morze	        MK0	female	23
SM0_surprised_69.wav	surprised	Przez most na rzece można szybko dotrzeć do miasta.	przez most na rzece można szybko dotrzeć do miasta	        SM0	male	24
TP0_surprised_71.wav	surprised	Baza wojskowa jest strategicznym punktem dla armii.	baza wojskowa jest strategicznym punktem dla armii	        TP0	male	26
KS0_sadness_22.wav	sadness	Piesek wszedł do rzeki żeby popływać.	piesek wszedł do rzeki żeby popływać	        KS0	male	23
SM0_anger_2.wav	anger	Nie waśńmy się ze sobą.	nie waśńmy się ze sobą	        SM0	male	24
WR0_neutral_14.wav	neutral	Ten miesiąc minął bardzo szybko.	ten miesiąc minął bardzo szybko	        WR0	male	23
TP0_surprised_65.wav	surprised	Podczas remontu odkryliśmy starodawny mur.	podczas remontu odkryliśmy starodawny mur	        TP0	male	26
KS0_sadness_36.wav	sadness	Ten pomysł trąci brakiem realizmu.	ten pomysł trąci brakiem realizmu	        KS0	male	23
SM0_fear_14.wav	fear	Ten miesiąc minął bardzo szybko.	ten miesiąc minął bardzo szybko	        SM0	male	24
MK0_anger_46.wav	anger	„Żołwica” to dawne określenie na siostrę męża.	żołwica to dawne określenie na siostrę męża	        MK0	female	23
SM0_sadness_79.wav	sadness	Mleko jest źródłem wapnia i innych składników odżywczych.	mleko jest źródłem wapnia i innych składników odżywczych	        SM0	male	24
TP0_happiness_50.wav	happiness	W muzeum można zobaczyć szkielet dinozaura.	w muzeum można zobaczyć szkielet dinozaura	        TP0	male	26
KD0_neutral_59.wav	neutral	Kupiłem nowy słownik języka hiszpańskiego.	kupiłem nowy słownik języka hiszpańskiego	        KD0	female	28
SM0_anger_27.wav	anger	W niedzielę szkoła jest zamknięta.	w niedzielę szkoła jest zamknięta	        SM0	male	24
SM0_happiness_48.wav	happiness	Moja dziewczyna świętuje urodziny w sobotę.	moja dziewczyna świętuje urodziny w sobotę	        SM0	male	24
SM0_anger_33.wav	anger	Po operacji nie mam żadnych blizn.	po operacji nie mam żadnych blizn	        SM0	male	24
TP0_happiness_44.wav	happiness	Tęsknota to uczucie, które każdy z nas zna.	tęsknota to uczucie które każdy z nas zna	        TP0	male	26
SM0_surprised_82.wav	surprised	Czerwiec kojarzy się z zakończeniem roku szkolnego.	czerwiec kojarzy się z zakończeniem roku szkolnego	        SM0	male	24
MP0_neutral_9.wav	neutral	Piłka nożna to moja pasja.	piłka nożna to moja pasja	        MP0	male	24
MK0_anger_52.wav	anger	Na złamaną kończynę często zakłada się gips.	na złamaną kończynę często zakłada się gips	        MK0	female	23
MK0_happiness_42.wav	happiness	Przyjaciel to ktoś, kto zawsze jest po mojej stronie.	przyjaciel to ktoś kto zawsze jest po mojej stronie	        MK0	female	23
KD0_neutral_65.wav	neutral	Podczas remontu odkryliśmy starodawny mur.	podczas remontu odkryliśmy starodawny mur	        KD0	female	28
SM0_sadness_45.wav	sadness	Postanowiłem wynająć samochód na wakacje.	postanowiłem wynająć samochód na wakacje	        SM0	male	24
SM0_happiness_74.wav	happiness	Ta liczba wydaje się być błędna, sprawdź jeszcze raz.	ta liczba wydaje się być błędna sprawdź jeszcze raz	        SM0	male	24
MP0_happiness_40.wav	happiness	W dzieciństwie uwielbiałem klechdy.	w dzieciństwie uwielbiałem klechdy	        MP0	male	24
SM0_happiness_60.wav	happiness	Podczas wakacji udało mi się zobaczyć delfiny.	podczas wakacji udało mi się zobaczyć delfiny	        SM0	male	24
KD0_fear_3.wav	fear	Chodźmy w tango.	chodźmy w tango	        KD0	female	28
SM0_sadness_51.wav	sadness	Strzelec to znak zodiaku następujący po Skorpionie.	strzelec to znak zodiaku następujący po skorpionie	        SM0	male	24
TP0_happiness_78.wav	happiness	Moim ulubionym sosem do pizzy jest sos czosnkowy.	moim ulubionym sosem do pizzy jest sos czosnkowy	        TP0	male	26
KD0_neutral_71.wav	neutral	Baza wojskowa jest strategicznym punktem dla armii.	baza wojskowa jest strategicznym punktem dla armii	        KD0	female	28
MK0_happiness_56.wav	happiness	Moje dziecko umie już mówić kilka słów.	moje dziecko umie już mówić kilka słów	        MK0	female	23
TP0_anger_62.wav	anger	Twoje słowo ma dla mnie wielkie znaczenie.	twoje słowo ma dla mnie wielkie znaczenie	        TP0	male	26
IC0_happiness_5.wav	happiness	Przestań go judzić.	przestań go judzić	        IC0	female	28
IC0_fear_11.wav	fear	Nie zachowuj się jak żigolak.	nie zachowuj się jak żigolak	        IC0	female	28
MP0_neutral_51.wav	neutral	Strzelec to znak zodiaku następujący po Skorpionie.	strzelec to znak zodiaku następujący po skorpionie	        MP0	male	24
IC0_happiness_30.wav	happiness	Każdy taniec ma swój własny rytm.	każdy taniec ma swój własny rytm	        IC0	female	28
KD0_happiness_66.wav	happiness	Rtęć jest jednym z pierwiastków chemicznych.	rtęć jest jednym z pierwiastków chemicznych	        KD0	female	28
IC0_anger_7.wav	anger	Życie jest pełne niespodzianek.	życie jest pełne niespodzianek	        IC0	female	28
KD0_happiness_72.wav	happiness	Bastion był kiedyś ważnym elementem obrony miasta.	bastion był kiedyś ważnym elementem obrony miasta	        KD0	female	28
WR0_fear_16.wav	fear	Racja, ten pomysł jest najlepszy.	racja ten pomysł jest najlepszy	        WR0	male	23
IC0_happiness_24.wav	happiness	Miasto tętni życiem, nawet w nocy.	miasto tętni życiem nawet w nocy	        IC0	female	28
MP0_neutral_45.wav	neutral	Postanowiłem wynająć samochód na wakacje.	postanowiłem wynająć samochód na wakacje	        MP0	male	24
TP0_anger_76.wav	anger	Woda jest podstawowym składnikiem życia na Ziemi.	woda jest podstawowym składnikiem życia na ziemi	        TP0	male	26
KD0_surprised_84.wav	surprised	Kontrświadczenie za udzieloną pożyczkę było bardzo wysokie.	kontrświadczenie za udzieloną pożyczkę było bardzo wysokie	        KD0	female	28
KD0_fear_32.wav	fear	Pamiętaj, że nadzieja umiera ostatnia.	pamiętaj że nadzieja umiera ostatnia	        KD0	female	28
EB0_sadness_13.wav	sadness	Interesuje mnie historia Polski.	interesuje mnie historia polski	        EB0	female	27
IC0_happiness_18.wav	happiness	Kwiecień to czwarty miesiąc w roku.	kwiecień to czwarty miesiąc w roku	        IC0	female	28
KD0_fear_26.wav	fear	Ten dżin potrafi spełniać życzenia.	ten dżin potrafi spełniać życzenia	        KD0	female	28
KD0_surprised_90.wav	surprised	Chorał gregoriański jest wykonywany podczas uroczystych nabożeństw.	chorał gregoriański jest wykonywany podczas uroczystych nabożeństw	        KD0	female	28
IC0_fear_39.wav	fear	Sziwa oznacza żałobę po zmarłym.	sziwa oznacza żałobę po zmarłym	        IC0	female	28
MP0_neutral_79.wav	neutral	Mleko jest źródłem wapnia i innych składników odżywczych.	mleko jest źródłem wapnia i innych składników odżywczych	        MP0	male	24
TP0_sadness_70.wav	sadness	Człowiek zaczyna umierać już w momencie narodzin.	człowiek zaczyna umierać już w momencie narodzin	        TP0	male	26
IC0_neutral_21.wav	neutral	Egipcjanie uważali ibisy za święte.	egipcjanie uważali ibisy za święte	        IC0	female	28
MK0_neutral_7.wav	neutral	Życie jest pełne niespodzianek.	życie jest pełne niespodzianek	        MK0	female	23
MK0_neutral_23.wav	neutral	Woda w basenie jest bardzo ciepła.	woda w basenie jest bardzo ciepła	        MK0	female	23
KS0_anger_20.wav	anger	Zima to czas jeżdżenia na sankach.	zima to czas jeżdżenia na sankach	        KS0	male	23
KS0_sadness_9.wav	sadness	Piłka nożna to moja pasja.	piłka nożna to moja pasja	        KS0	male	23
KS0_anger_34.wav	anger	Pan Janek jest naszym nowym sąsiadem.	pan janek jest naszym nowym sąsiadem	        KS0	male	23
MK0_neutral_37.wav	neutral	Relaksujące piosnki poprawiają nastrój.	relaksujące piosnki poprawiają nastrój	        MK0	female	23
MP0_neutral_86.wav	neutral	Myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu.	myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu	        MP0	male	24
TP0_sadness_64.wav	sadness	Ucho wykrywa dźwięki o różnej częstotliwości.	ucho wykrywa dźwięki o różnej częstotliwości	        TP0	male	26
IC0_surprised_39.wav	surprised	Sziwa oznacza żałobę po zmarłym.	sziwa oznacza żałobę po zmarłym	        IC0	female	28
IC0_neutral_35.wav	neutral	Aby upiec ciasto, muszę kupić mączkę.	aby upiec ciasto muszę kupić mączkę	        IC0	female	28
KD0_surprised_47.wav	surprised	Król był bardzo sprawiedliwym człowiekiem.	król był bardzo sprawiedliwym człowiekiem	        KD0	female	28
IC0_surprised_11.wav	surprised	Nie zachowuj się jak żigolak.	nie zachowuj się jak żigolak	        IC0	female	28
WR0_anger_23.wav	anger	Woda w basenie jest bardzo ciepła.	woda w basenie jest bardzo ciepła	        WR0	male	23
WR0_anger_37.wav	anger	Relaksujące piosnki poprawiają nastrój.	relaksujące piosnki poprawiają nastrój	        WR0	male	23
EB0_neutral_4.wav	neutral	Dzieci muszą dużo jeść.	dzieci muszą dużo jeść	        EB0	female	27
TP0_sadness_58.wav	sadness	Otrzymałem piękną pocztówkę z widokiem na góry.	otrzymałem piękną pocztówkę z widokiem na góry	        TP0	male	26
TP0_anger_89.wav	anger	Dopełniacz jest jednym z przypadków gramatycznych w języku polskim.	dopełniacz jest jednym z przypadków gramatycznych w języku polskim	        TP0	male	26
KD0_surprised_53.wav	surprised	Kitel to strój, który noszą lekarze.	kitel to strój który noszą lekarze	        KD0	female	28
EB0_neutral_5.wav	neutral	Przestań go judzić.	przestań go judzić	        EB0	female	27
WR0_anger_36.wav	anger	Ten pomysł trąci brakiem realizmu.	ten pomysł trąci brakiem realizmu	        WR0	male	23
KD0_surprised_52.wav	surprised	Na złamaną kończynę często zakłada się gips.	na złamaną kończynę często zakłada się gips	        KD0	female	28
TP0_anger_88.wav	anger	Jabłko jest bogatym źródłem witamin i składników odżywczych.	jabłko jest bogatym źródłem witamin i składników odżywczych	        TP0	male	26
TP0_sadness_59.wav	sadness	Kupiłem nowy słownik języka hiszpańskiego.	kupiłem nowy słownik języka hiszpańskiego	        TP0	male	26
IC0_surprised_10.wav	surprised	Kupiłem nową szafę do sypialni.	kupiłem nową szafę do sypialni	        IC0	female	28
KD0_surprised_46.wav	surprised	„Żołwica” to dawne określenie na siostrę męża.	żołwica to dawne określenie na siostrę męża	        KD0	female	28
WR0_anger_22.wav	anger	Piesek wszedł do rzeki żeby popływać.	piesek wszedł do rzeki żeby popływać	        WR0	male	23
KS0_anger_35.wav	anger	Aby upiec ciasto, muszę kupić mączkę.	aby upiec ciasto muszę kupić mączkę	        KS0	male	23
IC0_neutral_34.wav	neutral	Pan Janek jest naszym nowym sąsiadem.	pan janek jest naszym nowym sąsiadem	        IC0	female	28
IC0_surprised_38.wav	surprised	„Ród smoka” to serial telewizyjny.	„ród smoka” to serial telewizyjny	        IC0	female	28
TP0_sadness_65.wav	sadness	Podczas remontu odkryliśmy starodawny mur.	podczas remontu odkryliśmy starodawny mur	        TP0	male	26
MP0_neutral_87.wav	neutral	Na targach rzemieślniczych można zobaczyć wiele unikatowych produktów.	na targach rzemieślniczych można zobaczyć wiele unikatowych produktów	        MP0	male	24
MK0_neutral_36.wav	neutral	Ten pomysł trąci brakiem realizmu.	ten pomysł trąci brakiem realizmu	        MK0	female	23
MK0_neutral_22.wav	neutral	Piesek wszedł do rzeki żeby popływać.	piesek wszedł do rzeki żeby popływać	        MK0	female	23
MK0_neutral_6.wav	neutral	Dziunia, nie jesteś moim szefem.	dziunia nie jesteś moim szefem	        MK0	female	23
IC0_neutral_20.wav	neutral	Zima to czas jeżdżenia na sankach.	zima to czas jeżdżenia na sankach	        IC0	female	28
TP0_sadness_71.wav	sadness	Baza wojskowa jest strategicznym punktem dla armii.	baza wojskowa jest strategicznym punktem dla armii	        TP0	male	26
KS0_sadness_8.wav	sadness	Moja ciocia jest bardzo pomocna.	moja ciocia jest bardzo pomocna	        KS0	male	23
KS0_anger_21.wav	anger	Egipcjanie uważali ibisy za święte.	egipcjanie uważali ibisy za święte	        KS0	male	23
KD0_fear_27.wav	fear	W niedzielę szkoła jest zamknięta.	w niedzielę szkoła jest zamknięta	        KD0	female	28
IC0_happiness_19.wav	happiness	W wolnym czasie lubię czytać książki.	w wolnym czasie lubię czytać książki	        IC0	female	28
EB0_sadness_12.wav	sadness	Mój teść zawsze służy radą.	mój teść zawsze służy radą	        EB0	female	27
MP0_neutral_78.wav	neutral	Moim ulubionym sosem do pizzy jest sos czosnkowy.	moim ulubionym sosem do pizzy jest sos czosnkowy	        MP0	male	24
IC0_fear_38.wav	fear	„Ród smoka” to serial telewizyjny.	„ród smoka” to serial telewizyjny	        IC0	female	28
KD0_surprised_85.wav	surprised	W bankach można założyć konto osobiste, oszczędnościowe lub kredytowe.	w bankach można założyć konto osobiste oszczędnościowe lub kredytowe	        KD0	female	28
KD0_fear_33.wav	fear	Po operacji nie mam żadnych blizn.	po operacji nie mam żadnych blizn	        KD0	female	28
IC0_happiness_25.wav	happiness	Gorzka czekolada jest idealna na deser.	gorzka czekolada jest idealna na deser	        IC0	female	28
WR0_fear_17.wav	fear	Chcę przeczytać ten artykuł jeszcze raz.	chcę przeczytać ten artykuł jeszcze raz	        WR0	male	23
KD0_happiness_73.wav	happiness	Zawsze stawiam przed rzeczownikami właściwy rodzajnik.	zawsze stawiam przed rzeczownikami właściwy rodzajnik	        KD0	female	28
IC0_anger_6.wav	anger	Dziunia, nie jesteś moim szefem.	dziunia nie jesteś moim szefem	        IC0	female	28
TP0_anger_77.wav	anger	Marzec kojarzy się z wiosennymi promieniami słońca.	marzec kojarzy się z wiosennymi promieniami słońca	        TP0	male	26
MP0_neutral_44.wav	neutral	Tęsknota to uczucie, które każdy z nas zna.	tęsknota to uczucie które każdy z nas zna	        MP0	male	24
WR0_anger_1.wav	anger	Lubię czytać przed snem.	lubię czytać przed snem	        WR0	male	23
MP0_neutral_50.wav	neutral	W muzeum można zobaczyć szkielet dinozaura.	w muzeum można zobaczyć szkielet dinozaura	        MP0	male	24
IC0_fear_10.wav	fear	Kupiłem nową szafę do sypialni.	kupiłem nową szafę do sypialni	        IC0	female	28
IC0_happiness_4.wav	happiness	Dzieci muszą dużo jeść.	dzieci muszą dużo jeść	        IC0	female	28
TP0_anger_63.wav	anger	Moja wizja na przyszłość jest jasna i wyraźna.	moja wizja na przyszłość jest jasna i wyraźna	        TP0	male	26
KD0_happiness_67.wav	happiness	Miłość jest jednym z najpiękniejszych uczuć.	miłość jest jednym z najpiękniejszych uczuć	        KD0	female	28
IC0_happiness_31.wav	happiness	Dokarmcie koty wychodząc z domu.	dokarmcie koty wychodząc z domu	        IC0	female	28
SM0_happiness_61.wav	happiness	Zupa pomidorowa to moje ulubione danie.	zupa pomidorowa to moje ulubione danie	        SM0	male	24
KD0_neutral_70.wav	neutral	Człowiek zaczyna umierać już w momencie narodzin.	człowiek zaczyna umierać już w momencie narodzin	        KD0	female	28
MK0_happiness_57.wav	happiness	Jedz inaczej aby polepszyć swoje zdrowie.	jedz inaczej aby polepszyć swoje zdrowie	        MK0	female	23
TP0_happiness_79.wav	happiness	Mleko jest źródłem wapnia i innych składników odżywczych.	mleko jest źródłem wapnia i innych składników odżywczych	        TP0	male	26
SM0_sadness_50.wav	sadness	W muzeum można zobaczyć szkielet dinozaura.	w muzeum można zobaczyć szkielet dinozaura	        SM0	male	24
KD0_fear_2.wav	fear	Nie waśńmy się ze sobą.	nie waśńmy się ze sobą	        KD0	female	28
SM0_sadness_44.wav	sadness	Tęsknota to uczucie, które każdy z nas zna.	tęsknota to uczucie które każdy z nas zna	        SM0	male	24
MK0_happiness_43.wav	happiness	Niania odegrała w moim życiu ważną rolę.	niania odegrała w moim życiu ważną rolę	        MK0	female	23
KD0_neutral_64.wav	neutral	Ucho wykrywa dźwięki o różnej częstotliwości.	ucho wykrywa dźwięki o różnej częstotliwości	        KD0	female	28
SM0_happiness_75.wav	happiness	Moja teściowa czasem przyjeżdża do nas w weekend.	moja teściowa czasem przyjeżdża do nas w weekend	        SM0	male	24
MP0_happiness_55.wav	happiness	Chodzę do szkoły prawie codziennie.	chodzę do szkoły prawie codziennie	        MP0	male	24
SM0_anger_32.wav	anger	Pamiętaj, że nadzieja umiera ostatnia.	pamiętaj że nadzieja umiera ostatnia	        SM0	male	24
MK0_anger_53.wav	anger	Kitel to strój, który noszą lekarze.	kitel to strój który noszą lekarze	        MK0	female	23
MP0_neutral_8.wav	neutral	Moja ciocia jest bardzo pomocna.	moja ciocia jest bardzo pomocna	        MP0	male	24
SM0_surprised_83.wav	surprised	Ten źrebak jest wychowany zgodnie z najlepszymi standardami.	ten źrebak jest wychowany zgodnie z najlepszymi standardami	        SM0	male	24
TP0_happiness_45.wav	happiness	Postanowiłem wynająć samochód na wakacje.	postanowiłem wynająć samochód na wakacje	        TP0	male	26
KD0_neutral_58.wav	neutral	Otrzymałem piękną pocztówkę z widokiem na góry.	otrzymałem piękną pocztówkę z widokiem na góry	        KD0	female	28
TP0_happiness_51.wav	happiness	Strzelec to znak zodiaku następujący po Skorpionie.	strzelec to znak zodiaku następujący po skorpionie	        TP0	male	26
SM0_sadness_78.wav	sadness	Moim ulubionym sosem do pizzy jest sos czosnkowy.	moim ulubionym sosem do pizzy jest sos czosnkowy	        SM0	male	24
MK0_anger_47.wav	anger	Król był bardzo sprawiedliwym człowiekiem.	król był bardzo sprawiedliwym człowiekiem	        MK0	female	23
SM0_anger_26.wav	anger	Ten dżin potrafi spełniać życzenia.	ten dżin potrafi spełniać życzenia	        SM0	male	24
SM0_happiness_49.wav	happiness	Niektórzy powiedzą, że to państwo z kartonu.	niektórzy powiedzą że to państwo z kartonu	        SM0	male	24
KS0_sadness_37.wav	sadness	Relaksujące piosnki poprawiają nastrój.	relaksujące piosnki poprawiają nastrój	        KS0	male	23
TP0_surprised_64.wav	surprised	Ucho wykrywa dźwięki o różnej częstotliwości.	ucho wykrywa dźwięki o różnej częstotliwości	        TP0	male	26
WR0_neutral_15.wav	neutral	Sporadycznie chodzę na siłownię.	sporadycznie chodzę na siłownię	        WR0	male	23
SM0_fear_15.wav	fear	Sporadycznie chodzę na siłownię.	sporadycznie chodzę na siłownię	        SM0	male	24
SM0_surprised_68.wav	surprised	Zamek w Malborku jest jednym z najpiękniejszych w Polsce.	zamek w malborku jest jednym z najpiękniejszych w polsce	        SM0	male	24
MK0_happiness_80.wav	happiness	Do dzisiejszego obiadu potrzebuje małego garnczka.	do dzisiejszego obiadu potrzebuje małego garnczka	        MK0	female	23
MP0_surprised_48.wav	surprised	Moja dziewczyna świętuje urodziny w sobotę.	moja dziewczyna świętuje urodziny w sobotę	        MP0	male	24
SM0_sadness_87.wav	sadness	Na targach rzemieślniczych można zobaczyć wiele unikatowych produktów.	na targach rzemieślniczych można zobaczyć wiele unikatowych produktów	        SM0	male	24
SM0_anger_3.wav	anger	Chodźmy w tango.	chodźmy w tango	        SM0	male	24
KS0_sadness_23.wav	sadness	Woda w basenie jest bardzo ciepła.	woda w basenie jest bardzo ciepła	        KS0	male	23
TP0_surprised_70.wav	surprised	Człowiek zaczyna umierać już w momencie narodzin.	człowiek zaczyna umierać już w momencie narodzin	        TP0	male	26
TP0_surprised_58.wav	surprised	Otrzymałem piękną pocztówkę z widokiem na góry.	otrzymałem piękną pocztówkę z widokiem na góry	        TP0	male	26
WR0_neutral_29.wav	neutral	W październiku zaczyna się jesień.	w październiku zaczyna się jesień	        WR0	male	23
SM0_surprised_40.wav	surprised	W dzieciństwie uwielbiałem klechdy.	w dzieciństwie uwielbiałem klechdy	        SM0	male	24
TP0_happiness_86.wav	happiness	Myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu.	myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu	        TP0	male	26
MK0_anger_90.wav	anger	Chorał gregoriański jest wykonywany podczas uroczystych nabożeństw.	chorał gregoriański jest wykonywany podczas uroczystych nabożeństw	        MK0	female	23
SM0_fear_29.wav	fear	W październiku zaczyna się jesień.	w październiku zaczyna się jesień	        SM0	male	24
